"freq","word_input","word_pred"
125,"in the","store"
125,"you gotta","be"
125,"will be","good"
125,"just one","more"
125,"run with","nike"
125,"could get","a"
125,"crap out","of"
125,"any suggestions","for"
125,"for all","my"
125,"you and","yours"
125,"the last","couple"
125,"let me","be"
125,"i can","follow"
125,"it on","your"
125,"a difference","between"
125,"in full","swing"
125,"which had","been"
125,"in particular","the"
125,"the original","recipe"
125,"play along","with"
125,"the plain","dealer's"
125,"north st","louis"
125,"lake saint","louis"
125,"of the","league's"
124,"not be","able"
124,"things that","are"
124,"you two","are"
124,"proud to","have"
124,"hi how","are"
124,"about to","make"
124,"you know","this"
124,"have a","fabulous"
124,"be here","for"
124,"think that","is"
124,"i could","say"
124,"when they","were"
124,"sounds like","it"
124,"to say","something"
124,"where is","your"
124,"always end","up"
124,"so much","time"
124,"may want","to"
124,"i find","out"
124,"wake up","early"
124,"the way","he"
124,"doesn't make","you"
124,"my favorite","things"
124,"to me","when"
124,"i could","help"
124,"a life","of"
124,"to sleep","now"
124,"justin bieber","is"
124,"the world","needs"
124,"home of","the"
124,"party in","the"
124,"swear to","god"
124,"didn't get","the"
124,"you should","probably"
124,"ever happened","to"
124,"time to","put"
124,"make it","work"
124,"had a","fun"
124,"happy hour","at"
124,"added to","the"
124,"checking it","out"
124,"for a","show"
124,"me every","time"
124,"we'll be","at"
124,"got in","the"
124,"to believe","in"
124,"my room","and"
124,"feel like","shit"
124,"know when","you're"
124,"wrong with","that"
124,"it's been","too"
124,"good enough","for"
124,"rise and","shine"
124,"i am","officially"
124,"forgot how","much"
124,"will love","you"
124,"follow me","im"
124,"im pretty","sure"
124,"with so","many"
124,"it is","for"
124,"the next","level"
124,"hope to","meet"
124,"in this","house"
124,"for sharing","our"
124,"about you","and"
124,"with a","big"
124,"on your","mind"
124,"your voice","is"
124,"ever heard","of"
124,"we did","it"
124,"next time","you're"
124,"who would","you"
124,"a night","of"
124,"is to","have"
124,"about to","have"
124,"like they","are"
124,"me your","number"
124,"this week","in"
124,"new episode","of"
124,"the next","big"
124,"work in","a"
124,"check him","out"
124,"when people","are"
124,"end up","with"
124,"make a","good"
124,"i'll be","able"
124,"the new","season"
124,"for giving","me"
124,"even though","you"
124,"is no","such"
124,"get up","to"
124,"none of","the"
124,"off the","phone"
124,"and it's","only"
124,"my mind's","eye"
124,"i’m looking","forward"
124,"mayor frank","jackson"
123,"can't go","to"
123,"to save","the"
123,"i watched","the"
123,"with all","these"
123,"night with","the"
123,"reading your","tweets"
123,"who is","a"
123,"that you","would"
123,"for a","nice"
123,"out of","our"
123,"round of","the"
123,"i didn't","say"
123,"but i","could"
123,"to try","the"
123,"running out","of"
123,"better than","this"
123,"is pretty","good"
123,"my brain","is"
123,"thanks for","supporting"
123,"been on","a"
123,"too early","for"
123,"i am","gonna"
123,"gonna make","it"
123,"taking the","time"
123,"to the","list"
123,"i just","cant"
123,"why is","everyone"
123,"forward to","connecting"
123,"for the","awesome"
123,"no one","likes"
123,"got a","job"
123,"a result","of"
123,"we'll be","back"
123,"last day","in"
123,"to go","but"
123,"days like","this"
123,"for the","s"
123,"i use","it"
123,"the point","where"
123,"me up","on"
123,"where is","that"
123,"and they","will"
123,"of it","and"
123,"no time","for"
123,"remember the","last"
123,"you how","to"
123,"have made","it"
123,"that to","me"
123,"to play","for"
123,"and i'm","just"
123,"if they","can"
123,"at a","bar"
123,"is just","so"
123,"appreciate the","follow"
123,"to get","their"
123,"have to","change"
123,"no matter","where"
123,"we'll be","in"
123,"it can't","be"
123,"i really","dont"
123,"yes yes","i"
123,"too late","for"
123,"if that","was"
123,"people want","to"
123,"to use","my"
123,"rt thanks","to"
123,"can you","imagine"
123,"me i","can't"
123,"one more","week"
123,"be a","blast"
123,"your favorite","song"
123,"to stay","on"
123,"i've missed","you"
123,"i do","believe"
123,"thanks for","follow"
123,"to send","me"
123,"give me","your"
123,"definitely going","to"
123,"figured it","out"
123,"such a","big"
123,"a month","ago"
123,"i had","that"
123,"a good","morning"
123,"thanks for","watching"
123,"can change","the"
123,"i get","some"
123,"i suck","at"
123,"the 21st","century"
123,"my kind","of"
123,"i have","done"
123,"would that","be"
123,"do you","play"
123,"day with","the"
123,"it wasn’t","a"
123,"allowed myself","to"
122,"i was","with"
122,"get out","the"
122,"to head","out"
122,"the office","today"
122,"it up","on"
122,"talk about","how"
122,"i made","the"
122,"it and","it"
122,"see so","many"
122,"in with","the"
122,"rt i","hope"
122,"be the","worst"
122,"are full","of"
122,"i might","not"
122,"you just","want"
122,"just saw","you"
122,"tell me","if"
122,"get on","twitter"
122,"get down","to"
122,"words of","wisdom"
122,"yes he","is"
122,"that's why","i'm"
122,"you find","it"
122,"my twitter","feed"
122,"i know","lol"
122,"i still","want"
122,"some time","to"
122,"thanks for","visiting"
122,"is that","your"
122,"wonder what","the"
122,"as a","child"
122,"people like","you"
122,"please come","to"
122,"if he","is"
122,"send me","an"
122,"to miss","it"
122,"to be","all"
122,"other way","around"
122,"one day","you"
122,"to tune","in"
122,"we do","have"
122,"it's about","to"
122,"had time","to"
122,"remember when","you"
122,"so much","i'm"
122,"why i","am"
122,"will be","posted"
122,"in full","effect"
122,"whole lot","of"
122,"dm me","for"
122,"time in","years"
122,"it was","going"
122,"hear more","about"
122,"it so","hard"
122,"my day","is"
122,"to the","moon"
122,"super excited","for"
122,"i was","actually"
122,"my son","is"
122,"for me","too"
122,"how about","the"
122,"want to","cry"
122,"went to","sleep"
122,"of you","for"
122,"now i","gotta"
122,"to me","about"
122,"people are","just"
122,"i was","out"
122,"in the","hood"
122,"of your","tweets"
122,"for following","the"
122,"oh you","know"
122,"just called","me"
122,"can send","you"
122,"social media","and"
122,"telling me","to"
122,"yea i","know"
122,"and join","us"
122,"you care","about"
122,"looking at","a"
122,"i am","pretty"
122,"i'd be","happy"
122,"we now","have"
122,"not sure","but"
122,"doesn't seem","to"
122,"you will","do"
122,"i promise","i"
122,"hard to","do"
122,"for the","rt's"
122,"us out","at"
122,"thing as","a"
122,"has been","on"
122,"to know","more"
122,"yes i","think"
122,"but it","seems"
122,"but i","thought"
122,"always be","a"
122,"read the","book"
122,"follow us","and"
122,"but that","is"
122,"the national","anthem"
122,"i didn’t","like"
122,"season with","salt"
122,"p.m april","at"
122,"st louis","region"
121,"morning have","a"
121,"know i'm","a"
121,"know someone","who"
121,"idea for","a"
121,"to reading","your"
121,"best friend","and"
121,"find out","who"
121,"to be","found"
121,"makes my","day"
121,"of the","book"
121,"to the","park"
121,"for your","loss"
121,"make a","new"
121,"in the","business"
121,"it is","always"
121,"of us","at"
121,"very excited","for"
121,"black and","white"
121,"a man","to"
121,"won't be","the"
121,"as fast","as"
121,"my life","right"
121,"you a","lot"
121,"how does","that"
121,"see how","many"
121,"are no","longer"
121,"it is","amazing"
121,"when a","girl"
121,"you haven't","already"
121,"bad for","the"
121,"get to","watch"
121,"a blast","at"
121,"is not","only"
121,"they are","just"
121,"was on","my"
121,"put it","down"
121,"listened to","the"
121,"right now","to"
121,"nothing more","than"
121,"such an","awesome"
121,"in the","heart"
121,"that if","i"
121,"by my","side"
121,"a place","where"
121,"most of","it"
121,"can take","a"
121,"it if","i"
121,"her so","much"
121,"you be","in"
121,"you need","some"
121,"happens for","a"
121,"money in","the"
121,"can't stop","thinking"
121,"this year","but"
121,"how much","is"
121,"rt it","is"
121,"trying to","help"
121,"love how","you"
121,"want to","move"
121,"a gorgeous","day"
121,"day is","going"
121,"if you","will"
121,"know anything","about"
121,"on the","voice"
121,"keep us","posted"
121,"long enough","to"
121,"someone like","you"
121,"in your","eyes"
121,"with the","girls"
121,"many of","us"
121,"it is","about"
121,"my dog","is"
121,"you need","is"
121,"any of","our"
121,"in washington","dc"
121,"i'll do","it"
121,"members of","the"
121,"that i","like"
121,"all your","support"
121,"do it","now"
121,"another beautiful","day"
121,"about you","but"
121,"love it","if"
121,"taken care","of"
121,"im so","bored"
121,"we'll see","how"
121,"the best","team"
121,"working hard","to"
121,"he would","have"
121,"love all","the"
121,"that but","i"
121,"guy on","the"
121,"be nice","if"
121,"why i","have"
121,"and get","to"
121,"do a","lot"
121,"not that","bad"
121,"i are","going"
121,"and if","you’re"
121,"it won’t","be"
121,"we don’t","want"
121,"labor department","said"
121,"federal aviation","administration"
120,"i have","something"
120,"you follow","back"
120,"show on","the"
120,"what a","nice"
120,"i promise","you"
120,"i am","your"
120,"last night","so"
120,"to sleep","but"
120,"and social","media"
120,"you on","here"
120,"to respond","to"
120,"the rt","i"
120,"no it's","not"
120,"work with","the"
120,"in the","other"
120,"expect me","to"
120,"now if","only"
120,"to find","you"
120,"to want","to"
120,"it with","you"
120,"i could","watch"
120,"inspired me","to"
120,"put me","on"
120,"where it's","at"
120,"are you","taking"
120,"my gosh","i"
120,"on this","beautiful"
120,"have too","much"
120,"see you","today"
120,"plenty of","time"
120,"a little","girl"
120,"where the","fuck"
120,"want to","keep"
120,"even if","it's"
120,"in bed","with"
120,"the fear","of"
120,"first time","i've"
120,"you're one","of"
120,"i will","say"
120,"a direct","message"
120,"was not","a"
120,"make it","better"
120,"make it","so"
120,"you text","me"
120,"take over","the"
120,"much of","the"
120,"did u","see"
120,"i just","hate"
120,"where were","you"
120,"on down","to"
120,"never seen","a"
120,"is better","to"
120,"a tv","show"
120,"like this","i"
120,"you missed","it"
120,"it comes","out"
120,"in the","club"
120,"they had","a"
120,"when you","take"
120,"thinking about","getting"
120,"think i","got"
120,"videos on","youtube"
120,"you made","my"
120,"wanted to","know"
120,"thank you","lord"
120,"was thinking","of"
120,"me thank","you"
120,"spending the","day"
120,"to watch","my"
120,"to shut","up"
120,"r u","doing"
120,"we just","need"
120,"think of","that"
120,"can do","anything"
120,"i got","on"
120,"just ate","a"
120,"love you","for"
120,"wants you","to"
120,"who are","the"
120,"and move","on"
120,"thank you","again"
120,"one in","a"
120,"do i","want"
120,"the last","minute"
120,"when i","had"
120,"night and","i"
120,"wake up","with"
120,"will love","it"
120,"is what","makes"
120,"have to","let"
120,"i actually","have"
120,"has been","in"
120,"love that","place"
120,"i still","don’t"
120,"oven to","f"
120,"i’m working","on"
120,"in addition","the"
120,"the middlesex","county"
120,"of new","jersey’s"
119,"first time","ever"
119,"had to","say"
119,"to be","around"
119,"it was","cool"
119,"feel like","im"
119,"get some","rest"
119,"buy me","a"
119,"let them","know"
119,"time i","hear"
119,"first thing","i"
119,"my mind","i"
119,"not have","been"
119,"people at","the"
119,"forward to","learning"
119,"with the","team"
119,"someone in","the"
119,"being such","a"
119,"make that","happen"
119,"to take","on"
119,"i've never","had"
119,"a week","or"
119,"people try","to"
119,"to study","for"
119,"weekend at","the"
119,"at the","movies"
119,"you are","now"
119,"to work","i"
119,"way you","are"
119,"what i","get"
119,"i cant","stop"
119,"and it","looks"
119,"key to","success"
119,"the way","back"
119,"we also","have"
119,"you got","your"
119,"in so","many"
119,"i can","sleep"
119,"an honor","to"
119,"chance to","get"
119,"with me","on"
119,"last day","at"
119,"for our","next"
119,"on the","weekends"
119,"go follow","my"
119,"can't find","it"
119,"if i","die"
119,"now to","get"
119,"more than","that"
119,"i get","one"
119,"love you","forever"
119,"wish you","a"
119,"how much","do"
119,"that was","fun"
119,"i need","new"
119,"i have","yet"
119,"a handful","of"
119,"but i","always"
119,"i just","really"
119,"so you","don't"
119,"on the","market"
119,"on its","way"
119,"i always","thought"
119,"i do","my"
119,"need a","nap"
119,"going to","eat"
119,"you realize","that"
